Start time UTC,End time UTC,Wind Turbine (MWh/h),Solar Panel (MWh/h),Hydropower (MWh/h)
2023/1/20 16:00,2023/1/20 17:00,2360,0,709
2023/1/20 17:00,2023/1/20 18:00,2331,0,700
2023/1/20 18:00,2023/1/20 19:00,2410,0,724
2023/1/20 19:00,2023/1/20 20:00,2551,0,766
2023/1/20 20:00,2023/1/20 21:00,2595,0,780
2023/1/20 21:00,2023/1/20 22:00,2795,0,840
2023/1/20 22:00,2023/1/20 23:00,2744,0,824
2023/1/20 23:00,2023/1/21 0:00,2598,0,780
2023/1/21 0:00,2023/1/21 1:00,2364,0,710
2023/1/21 1:00,2023/1/21 2:00,2156,0,648
2023/1/21 2:00,2023/1/21 3:00,1875,0,564
2023/1/21 3:00,2023/1/21 4:00,1855,0,558
2023/1/21 4:00,2023/1/21 5:00,1639,0,493
2023/1/21 5:00,2023/1/21 6:00,1451,0,436
2023/1/21 6:00,2023/1/21 7:00,1268,0,381
2023/1/21 7:00,2023/1/21 8:00,1286,0.2,387
2023/1/21 8:00,2023/1/21 9:00,1285,16.8,387
2023/1/21 9:00,2023/1/21 10:00,1204,34.2,362
2023/1/21 10:00,2023/1/21 11:00,924,36.1,278
2023/1/21 11:00,2023/1/21 12:00,745,30.5,225
2023/1/21 12:00,2023/1/21 13:00,721,25.2,217
2023/1/21 13:00,2023/1/21 14:00,711,0.5,214
2023/1/21 14:00,2023/1/21 15:00,638,0,192
2023/1/21 15:00,2023/1/21 16:00,549,0,166
2023/1/21 16:00,2023/1/21 17:00,596,0,180
2023/1/21 17:00,2023/1/21 18:00,591,0,178
2023/1/21 18:00,2023/1/21 19:00,587,0,177
2023/1/21 19:00,2023/1/21 20:00,620,0,187
2023/1/21 20:00,2023/1/21 21:00,633,0,191
2023/1/21 21:00,2023/1/21 22:00,701,0,211
2023/1/21 22:00,2023/1/21 23:00,708,0,213
2023/1/21 23:00,2023/1/22 0:00,791,0,238
2023/1/22 0:00,2023/1/22 1:00,815,0,246
2023/1/22 1:00,2023/1/22 2:00,841,0,253
2023/1/22 2:00,2023/1/22 3:00,829,0,250
2023/1/22 3:00,2023/1/22 4:00,877,0,264
2023/1/22 4:00,2023/1/22 5:00,930,0,280
2023/1/22 5:00,2023/1/22 6:00,975,0,294
2023/1/22 6:00,2023/1/22 7:00,981,0,295
2023/1/22 7:00,2023/1/22 8:00,1110,0,334
2023/1/22 8:00,2023/1/22 9:00,1191,9,358
2023/1/22 9:00,2023/1/22 10:00,1194,19.4,359
2023/1/22 10:00,2023/1/22 11:00,1163,24.4,350
2023/1/22 11:00,2023/1/22 12:00,1247,24.1,375
2023/1/22 12:00,2023/1/22 13:00,1331,13.7,400
2023/1/22 13:00,2023/1/22 14:00,1387,0,417
2023/1/22 14:00,2023/1/22 15:00,1519,0,457
2023/1/22 15:00,2023/1/22 16:00,1667,0,501
2023/1/22 16:00,2023/1/22 17:00,1859,0,559
2023/1/22 17:00,2023/1/22 18:00,1966,0,591
2023/1/22 18:00,2023/1/22 19:00,2106,0,633
2023/1/22 19:00,2023/1/22 20:00,2253,0,677
2023/1/22 20:00,2023/1/22 21:00,2431,0,730
2023/1/22 21:00,2023/1/22 22:00,2744,0,824
2023/1/22 22:00,2023/1/22 23:00,3152,0,947
2023/1/22 23:00,2023/1/23 0:00,3527,0,1059
2023/1/23 0:00,2023/1/23 1:00,3635,0,1092
2023/1/23 1:00,2023/1/23 2:00,3797,0,1140
2023/1/23 2:00,2023/1/23 3:00,3897,0,1170
2023/1/23 3:00,2023/1/23 4:00,3886,0,1167
2023/1/23 4:00,2023/1/23 5:00,3899,0,1171
2023/1/23 5:00,2023/1/23 6:00,3982,0,1196
2023/1/23 6:00,2023/1/23 7:00,3979,0,1195
2023/1/23 7:00,2023/1/23 8:00,3897,0,1170
2023/1/23 8:00,2023/1/23 9:00,3830,9.9,1150
2023/1/23 9:00,2023/1/23 10:00,3822,22.6,1148
2023/1/23 10:00,2023/1/23 11:00,3779,26.5,1135
2023/1/23 11:00,2023/1/23 12:00,3654,26.9,1097
2023/1/23 12:00,2023/1/23 13:00,3444,17,1034
2023/1/23 13:00,2023/1/23 14:00,3425,0.8,1029
2023/1/23 14:00,2023/1/23 15:00,3374,0,1013
2023/1/23 15:00,2023/1/23 16:00,3383,0,1016
2023/1/23 16:00,2023/1/23 17:00,3359,0,1009
2023/1/23 17:00,2023/1/23 18:00,3357,0,1008
2023/1/23 18:00,2023/1/23 19:00,3370,0,1012
2023/1/23 19:00,2023/1/23 20:00,3435,0,1032
2023/1/23 20:00,2023/1/23 21:00,3519,0,1057
2023/1/23 21:00,2023/1/23 22:00,3436,0,1032
2023/1/23 22:00,2023/1/23 23:00,3448,0,1035
2023/1/23 23:00,2023/1/24 0:00,3374,0,1013
2023/1/24 0:00,2023/1/24 1:00,3306,0,993
2023/1/24 1:00,2023/1/24 2:00,3236,0,972
2023/1/24 2:00,2023/1/24 3:00,3012,0,905
2023/1/24 3:00,2023/1/24 4:00,2992,0,899
2023/1/24 4:00,2023/1/24 5:00,2762,0,830
2023/1/24 5:00,2023/1/24 6:00,2535,0,762
2023/1/24 6:00,2023/1/24 7:00,2070,0,622
2023/1/24 7:00,2023/1/24 8:00,1652,0,497
2023/1/24 8:00,2023/1/24 9:00,1584,11.7,476
2023/1/24 9:00,2023/1/24 10:00,1310,26.7,394
2023/1/24 10:00,2023/1/24 11:00,1034,33.5,311
2023/1/24 11:00,2023/1/24 12:00,881,29.9,265
2023/1/24 12:00,2023/1/24 13:00,811,23.2,244
2023/1/24 13:00,2023/1/24 14:00,802,1.8,242
2023/1/24 14:00,2023/1/24 15:00,921,0,277
2023/1/24 15:00,2023/1/24 16:00,1126,0,339
2023/1/24 16:00,2023/1/24 17:00,1353,0,407
2023/1/24 17:00,2023/1/24 18:00,1751,0,526
2023/1/24 18:00,2023/1/24 19:00,2181,0,655
2023/1/24 19:00,2023/1/24 20:00,2682,0,806
2023/1/24 20:00,2023/1/24 21:00,3129,0,940
2023/1/24 21:00,2023/1/24 22:00,3603,0,1082
2023/1/24 22:00,2023/1/24 23:00,3919,0,1177
2023/1/24 23:00,2023/1/25 0:00,4097,0,1230
2023/1/25 0:00,2023/1/25 1:00,4206,0,1263
2023/1/25 1:00,2023/1/25 2:00,4004,0,1202
2023/1/25 2:00,2023/1/25 3:00,4094,0,1229
2023/1/25 3:00,2023/1/25 4:00,4336,0,1302
2023/1/25 4:00,2023/1/25 5:00,4333,0,1301
2023/1/25 5:00,2023/1/25 6:00,4327,0,1299
2023/1/25 6:00,2023/1/25 7:00,4257,0,1278
2023/1/25 7:00,2023/1/25 8:00,4140,0,1243
2023/1/25 8:00,2023/1/25 9:00,4084,12.4,1226
2023/1/25 9:00,2023/1/25 10:00,4078,27.8,1224
2023/1/25 10:00,2023/1/25 11:00,3993,33.3,1199
2023/1/25 11:00,2023/1/25 12:00,3905,31.8,1173
2023/1/25 12:00,2023/1/25 13:00,3850,22.1,1156
2023/1/25 13:00,2023/1/25 14:00,3885,1.8,1167
2023/1/25 14:00,2023/1/25 15:00,3895,0,1170
2023/1/25 15:00,2023/1/25 16:00,3878,0,1164
2023/1/25 16:00,2023/1/25 17:00,3949,0,1186
2023/1/25 17:00,2023/1/25 18:00,3765,0,1131
2023/1/25 18:00,2023/1/25 19:00,3646,0,1095
2023/1/25 19:00,2023/1/25 20:00,3555,0,1068
2023/1/25 20:00,2023/1/25 21:00,3394,0,1019
2023/1/25 21:00,2023/1/25 22:00,2944,0,884
2023/1/25 22:00,2023/1/25 23:00,2333,0,701
2023/1/25 23:00,2023/1/26 0:00,2023,0,608
2023/1/26 0:00,2023/1/26 1:00,1859,0,559
2023/1/26 1:00,2023/1/26 2:00,1557,0,468
2023/1/26 2:00,2023/1/26 3:00,1481,0,445
2023/1/26 3:00,2023/1/26 4:00,1363,0,410
2023/1/26 4:00,2023/1/26 5:00,1224,0,368
2023/1/26 5:00,2023/1/26 6:00,1172,0,353
2023/1/26 6:00,2023/1/26 7:00,1343,0,404
2023/1/26 7:00,2023/1/26 8:00,1426,0,429
2023/1/26 8:00,2023/1/26 9:00,1270,20.2,382
2023/1/26 9:00,2023/1/26 10:00,1274,45.1,383
2023/1/26 10:00,2023/1/26 11:00,1504,58,452
2023/1/26 11:00,2023/1/26 12:00,1424,45.8,428
2023/1/26 12:00,2023/1/26 13:00,1426,38.4,429
2023/1/26 13:00,2023/1/26 14:00,1611,4.3,484
2023/1/26 14:00,2023/1/26 15:00,1805,0,543
2023/1/26 15:00,2023/1/26 16:00,2011,0,604
2023/1/26 16:00,2023/1/26 17:00,2173,0,653
2023/1/26 17:00,2023/1/26 18:00,2401,0,721
2023/1/26 18:00,2023/1/26 19:00,2460,0,739
2023/1/26 19:00,2023/1/26 20:00,2440,0,733
2023/1/26 20:00,2023/1/26 21:00,2194,0,659
2023/1/26 21:00,2023/1/26 22:00,1914,0,575
2023/1/26 22:00,2023/1/26 23:00,1857,0,558
2023/1/26 23:00,2023/1/27 0:00,1551,0,466
2023/1/27 0:00,2023/1/27 1:00,1241,0,373
2023/1/27 1:00,2023/1/27 2:00,909,0,274
2023/1/27 2:00,2023/1/27 3:00,833,0,251
2023/1/27 3:00,2023/1/27 4:00,1007,0,303
2023/1/27 4:00,2023/1/27 5:00,1204,0,362
2023/1/27 5:00,2023/1/27 6:00,1278,0,384
2023/1/27 6:00,2023/1/27 7:00,1863,0,560
2023/1/27 7:00,2023/1/27 8:00,2298,6.6,690
2023/1/27 8:00,2023/1/27 9:00,2537,43.8,762
2023/1/27 9:00,2023/1/27 10:00,2613,70.5,785
2023/1/27 10:00,2023/1/27 11:00,2626,76.9,789
2023/1/27 11:00,2023/1/27 12:00,2489,71.3,748
2023/1/27 12:00,2023/1/27 13:00,2597,50.4,780
2023/1/27 13:00,2023/1/27 14:00,2934,9.4,881
2023/1/27 14:00,2023/1/27 15:00,3183,0,956
2023/1/27 15:00,2023/1/27 16:00,3436,0,1032
2023/1/27 16:00,2023/1/27 17:00,3651,0,1096
2023/1/27 17:00,2023/1/27 18:00,3884,0,1166
2023/1/27 18:00,2023/1/27 19:00,4075,0,1224
2023/1/27 19:00,2023/1/27 20:00,4200,0,1261
2023/1/27 20:00,2023/1/27 21:00,4256,0,1278
2023/1/27 21:00,2023/1/27 22:00,4279,0,1285
2023/1/27 22:00,2023/1/27 23:00,4341,0,1303
2023/1/27 23:00,2023/1/28 0:00,4369,0,1312
2023/1/28 0:00,2023/1/28 1:00,4409,0,1324
2023/1/28 1:00,2023/1/28 2:00,4396,0,1320
2023/1/28 2:00,2023/1/28 3:00,4353,0,1307
2023/1/28 3:00,2023/1/28 4:00,4334,0,1301
2023/1/28 4:00,2023/1/28 5:00,4336,0,1302
2023/1/28 5:00,2023/1/28 6:00,4323,0,1298
2023/1/28 6:00,2023/1/28 7:00,4277,0,1284
2023/1/28 7:00,2023/1/28 8:00,4183,1.4,1256
2023/1/28 8:00,2023/1/28 9:00,4020,15.2,1207
2023/1/28 9:00,2023/1/28 10:00,3898,28.1,1170
2023/1/28 10:00,2023/1/28 11:00,3759,34.5,1129
2023/1/28 11:00,2023/1/28 12:00,3676,27.3,1104
2023/1/28 12:00,2023/1/28 13:00,3688,22.4,1107
2023/1/28 13:00,2023/1/28 14:00,3818,2.6,1146
2023/1/28 14:00,2023/1/28 15:00,3884,0,1166
2023/1/28 15:00,2023/1/28 16:00,3945,0,1185
2023/1/28 16:00,2023/1/28 17:00,4001,0,1201
2023/1/28 17:00,2023/1/28 18:00,4019,0,1207
2023/1/28 18:00,2023/1/28 19:00,4206,0,1263
2023/1/28 19:00,2023/1/28 20:00,4188,0,1257
2023/1/28 20:00,2023/1/28 21:00,4176,0,1254
2023/1/28 21:00,2023/1/28 22:00,4261,0,1279
2023/1/28 22:00,2023/1/28 23:00,4265,0,1281
2023/1/28 23:00,2023/1/29 0:00,4239,0,1273
2023/1/29 0:00,2023/1/29 1:00,4103,0,1232
2023/1/29 1:00,2023/1/29 2:00,3892,0,1169
2023/1/29 2:00,2023/1/29 3:00,3909,0,1174
2023/1/29 3:00,2023/1/29 4:00,3891,0,1168
2023/1/29 4:00,2023/1/29 5:00,3878,0,1164
2023/1/29 5:00,2023/1/29 6:00,3794,0,1139
2023/1/29 6:00,2023/1/29 7:00,3506,0,1053
2023/1/29 7:00,2023/1/29 8:00,3036,3.6,912
2023/1/29 8:00,2023/1/29 9:00,2843,32.5,854
2023/1/29 9:00,2023/1/29 10:00,2833,47.7,851
2023/1/29 10:00,2023/1/29 11:00,2542,51.4,764
2023/1/29 11:00,2023/1/29 12:00,2357,50.2,708
2023/1/29 12:00,2023/1/29 13:00,2326,36.1,699
2023/1/29 13:00,2023/1/29 14:00,2812,4,845
2023/1/29 14:00,2023/1/29 15:00,3119,0,937
2023/1/29 15:00,2023/1/29 16:00,3436,0,1032
2023/1/29 16:00,2023/1/29 17:00,3585,0,1077
2023/1/29 17:00,2023/1/29 18:00,3613,0,1085
2023/1/29 18:00,2023/1/29 19:00,3470,0,1042
2023/1/29 19:00,2023/1/29 20:00,3357,0,1008
2023/1/29 20:00,2023/1/29 21:00,3337,0,1002
2023/1/29 21:00,2023/1/29 22:00,3559,0,1069
2023/1/29 22:00,2023/1/29 23:00,3741,0,1123
2023/1/29 23:00,2023/1/30 0:00,3770,0,1132
2023/1/30 0:00,2023/1/30 1:00,3579,0,1075
2023/1/30 1:00,2023/1/30 2:00,3198,0,960
2023/1/30 2:00,2023/1/30 3:00,2577,0,774
2023/1/30 3:00,2023/1/30 4:00,2028,0,609
2023/1/30 4:00,2023/1/30 5:00,1532,0,461
2023/1/30 5:00,2023/1/30 6:00,1188,0,357
2023/1/30 6:00,2023/1/30 7:00,915,0,276
2023/1/30 7:00,2023/1/30 8:00,680,0,205
2023/1/30 8:00,2023/1/30 9:00,571,16.6,172
2023/1/30 9:00,2023/1/30 10:00,595,37.2,180
2023/1/30 10:00,2023/1/30 11:00,651,45.6,196
2023/1/30 11:00,2023/1/30 12:00,952,36.6,287
2023/1/30 12:00,2023/1/30 13:00,1247,19.6,375
2023/1/30 13:00,2023/1/30 14:00,1676,1.8,504
2023/1/30 14:00,2023/1/30 15:00,1860,0,559
2023/1/30 15:00,2023/1/30 16:00,2079,0,625
2023/1/30 16:00,2023/1/30 17:00,2269,0,682
2023/1/30 17:00,2023/1/30 18:00,2415,0,726
2023/1/30 18:00,2023/1/30 19:00,2523,0,758
2023/1/30 19:00,2023/1/30 20:00,2597,0,780
2023/1/30 20:00,2023/1/30 21:00,2723,0,818
2023/1/30 21:00,2023/1/30 22:00,2697,0,810
2023/1/30 22:00,2023/1/30 23:00,2619,0,787
2023/1/30 23:00,2023/1/31 0:00,2583,0,776
2023/1/31 0:00,2023/1/31 1:00,2579,0,775
2023/1/31 1:00,2023/1/31 2:00,2526,0,759
2023/1/31 2:00,2023/1/31 3:00,2347,0,705
2023/1/31 3:00,2023/1/31 4:00,2278,0,684
2023/1/31 4:00,2023/1/31 5:00,2072,0,623
2023/1/31 5:00,2023/1/31 6:00,1880,0,565
2023/1/31 6:00,2023/1/31 7:00,1721,0,517
2023/1/31 7:00,2023/1/31 8:00,1540,8.6,463
2023/1/31 8:00,2023/1/31 9:00,1241,42,373
2023/1/31 9:00,2023/1/31 10:00,1030,64,310
2023/1/31 10:00,2023/1/31 11:00,810,68.5,244
2023/1/31 11:00,2023/1/31 12:00,694,60.4,209
2023/1/31 12:00,2023/1/31 13:00,630,45,190
2023/1/31 13:00,2023/1/31 14:00,556,9.2,168
2023/1/31 14:00,2023/1/31 15:00,533,0,161
2023/1/31 15:00,2023/1/31 16:00,522,0,158
2023/1/31 16:00,2023/1/31 17:00,543,0,164
2023/1/31 17:00,2023/1/31 18:00,692,0,209
2023/1/31 18:00,2023/1/31 19:00,730,0,220
2023/1/31 19:00,2023/1/31 20:00,744,0,224
2023/1/31 20:00,2023/1/31 21:00,708,0,213
2023/1/31 21:00,2023/1/31 22:00,771,0,232
2023/1/31 22:00,2023/1/31 23:00,765,0,231
2023/1/31 23:00,2023/2/1 0:00,675,0,204
2023/2/1 0:00,2023/2/1 1:00,604,0,182
2023/2/1 1:00,2023/2/1 2:00,463,0,140
2023/2/1 2:00,2023/2/1 3:00,300,0,91
2023/2/1 3:00,2023/2/1 4:00,279,0,85
2023/2/1 4:00,2023/2/1 5:00,316,0,96
2023/2/1 5:00,2023/2/1 6:00,328,0,99
2023/2/1 6:00,2023/2/1 7:00,324,0,98
2023/2/1 7:00,2023/2/1 8:00,283,4.2,86
2023/2/1 8:00,2023/2/1 9:00,233,27.7,71
2023/2/1 9:00,2023/2/1 10:00,182,44.8,56
2023/2/1 10:00,2023/2/1 11:00,128,46.4,39
2023/2/1 11:00,2023/2/1 12:00,100,39.9,31
2023/2/1 12:00,2023/2/1 13:00,92,34.7,29
2023/2/1 13:00,2023/2/1 14:00,98,7.9,30
2023/2/1 14:00,2023/2/1 15:00,107,0,33
2023/2/1 15:00,2023/2/1 16:00,113,0,35
2023/2/1 16:00,2023/2/1 17:00,104,0,32
2023/2/1 17:00,2023/2/1 18:00,98,0,30
2023/2/1 18:00,2023/2/1 19:00,106,0,33
2023/2/1 19:00,2023/2/1 20:00,122,0,38
2023/2/1 20:00,2023/2/1 21:00,129,0,40
2023/2/1 21:00,2023/2/1 22:00,168,0,51
2023/2/1 22:00,2023/2/1 23:00,244,0,74
2023/2/1 23:00,2023/2/2 0:00,345,0,105
2023/2/2 0:00,2023/2/2 1:00,385,0,117
2023/2/2 1:00,2023/2/2 2:00,441,0,133
2023/2/2 2:00,2023/2/2 3:00,523,0,158
2023/2/2 3:00,2023/2/2 4:00,625,0,189
2023/2/2 4:00,2023/2/2 5:00,644,0,194
2023/2/2 5:00,2023/2/2 6:00,646,0,195
2023/2/2 6:00,2023/2/2 7:00,635,0,192
2023/2/2 7:00,2023/2/2 8:00,609,4,184
2023/2/2 8:00,2023/2/2 9:00,578,28.1,174
2023/2/2 9:00,2023/2/2 10:00,483,46.7,146
2023/2/2 10:00,2023/2/2 11:00,440,51.2,133
2023/2/2 11:00,2023/2/2 12:00,457,41.8,138
2023/2/2 12:00,2023/2/2 13:00,532,44.3,161
2023/2/2 13:00,2023/2/2 14:00,631,14.5,190
2023/2/2 14:00,2023/2/2 15:00,697,0,210
2023/2/2 15:00,2023/2/2 16:00,677,0,204
2023/2/2 16:00,2023/2/2 17:00,703,0,212
2023/2/2 17:00,2023/2/2 18:00,757,0,228
2023/2/2 18:00,2023/2/2 19:00,751,0,226
2023/2/2 19:00,2023/2/2 20:00,774,0,233
2023/2/2 20:00,2023/2/2 21:00,710,0,214
2023/2/2 21:00,2023/2/2 22:00,674,0,203
2023/2/2 22:00,2023/2/2 23:00,623,0,188
2023/2/2 23:00,2023/2/3 0:00,567,0,171
2023/2/3 0:00,2023/2/3 1:00,561,0,169
2023/2/3 1:00,2023/2/3 2:00,539,0,163
2023/2/3 2:00,2023/2/3 3:00,448,0,135
2023/2/3 3:00,2023/2/3 4:00,481,0,145
2023/2/3 4:00,2023/2/3 5:00,532,0,161
2023/2/3 5:00,2023/2/3 6:00,528,0,159
2023/2/3 6:00,2023/2/3 7:00,540,0,163
2023/2/3 7:00,2023/2/3 8:00,458,4.6,138
2023/2/3 8:00,2023/2/3 9:00,423,29.6,128
2023/2/3 9:00,2023/2/3 10:00,410,35.3,124
2023/2/3 10:00,2023/2/3 11:00,412,44,125
2023/2/3 11:00,2023/2/3 12:00,483,46.3,146
2023/2/3 12:00,2023/2/3 13:00,649,29.7,196
2023/2/3 13:00,2023/2/3 14:00,988,9.3,297
2023/2/3 14:00,2023/2/3 15:00,1349,0,406
2023/2/3 15:00,2023/2/3 16:00,1587,0,477
2023/2/3 16:00,2023/2/3 17:00,1686,0,507
2023/2/3 17:00,2023/2/3 18:00,1847,0,555
2023/2/3 18:00,2023/2/3 19:00,2083,0,626
2023/2/3 19:00,2023/2/3 20:00,2200,0,661
2023/2/3 20:00,2023/2/3 21:00,2150,0,646
2023/2/3 21:00,2023/2/3 22:00,2124,0,638
2023/2/3 22:00,2023/2/3 23:00,2192,0,659
2023/2/3 23:00,2023/2/4 0:00,2120,0,637
2023/2/4 0:00,2023/2/4 1:00,1925,0,579
2023/2/4 1:00,2023/2/4 2:00,1710,0,514
2023/2/4 2:00,2023/2/4 3:00,1510,0,454
2023/2/4 3:00,2023/2/4 4:00,1201,0,361
2023/2/4 4:00,2023/2/4 5:00,941,0,283
2023/2/4 5:00,2023/2/4 6:00,829,0,250
2023/2/4 6:00,2023/2/4 7:00,706,0,213
2023/2/4 7:00,2023/2/4 8:00,540,13.2,163
2023/2/4 8:00,2023/2/4 9:00,396,47,120
2023/2/4 9:00,2023/2/4 10:00,332,72,101
2023/2/4 10:00,2023/2/4 11:00,293,87.3,89
2023/2/4 11:00,2023/2/4 12:00,306,86.7,93
2023/2/4 12:00,2023/2/4 13:00,317,68.5,96
2023/2/4 13:00,2023/2/4 14:00,445,27.7,135
2023/2/4 14:00,2023/2/4 15:00,733,0,221
2023/2/4 15:00,2023/2/4 16:00,1077,0,324
2023/2/4 16:00,2023/2/4 17:00,1352,0,407
2023/2/4 17:00,2023/2/4 18:00,1796,0,540
2023/2/4 18:00,2023/2/4 19:00,2126,0,639
2023/2/4 19:00,2023/2/4 20:00,2362,0,710
2023/2/4 20:00,2023/2/4 21:00,2501,0,751
2023/2/4 21:00,2023/2/4 22:00,2494,0,749
2023/2/4 22:00,2023/2/4 23:00,2469,0,742
2023/2/4 23:00,2023/2/5 0:00,2645,0,795
2023/2/5 0:00,2023/2/5 1:00,2937,0,882
2023/2/5 1:00,2023/2/5 2:00,3405,0,1023
2023/2/5 2:00,2023/2/5 3:00,3748,0,1125
2023/2/5 3:00,2023/2/5 4:00,3847,0,1155
2023/2/5 4:00,2023/2/5 5:00,3829,0,1150
2023/2/5 5:00,2023/2/5 6:00,3605,0,1083
2023/2/5 6:00,2023/2/5 7:00,3417,0,1026
2023/2/5 7:00,2023/2/5 8:00,2989,7,898
2023/2/5 8:00,2023/2/5 9:00,2512,29.4,755
2023/2/5 9:00,2023/2/5 10:00,2124,46.6,638
2023/2/5 10:00,2023/2/5 11:00,1726,44.7,519
2023/2/5 11:00,2023/2/5 12:00,1566,33.2,471
2023/2/5 12:00,2023/2/5 13:00,1442,27.4,434
2023/2/5 13:00,2023/2/5 14:00,1453,8.3,437
2023/2/5 14:00,2023/2/5 15:00,1695,0,510
2023/2/5 15:00,2023/2/5 16:00,1814,0,545
2023/2/5 16:00,2023/2/5 17:00,1914,0,575
2023/2/5 17:00,2023/2/5 18:00,1857,0,558
2023/2/5 18:00,2023/2/5 19:00,1823,0,548
2023/2/5 19:00,2023/2/5 20:00,2076,0,624
2023/2/5 20:00,2023/2/5 21:00,2072,0,623
2023/2/5 21:00,2023/2/5 22:00,2059,0,619
2023/2/5 22:00,2023/2/5 23:00,1990,0,598
2023/2/5 23:00,2023/2/6 0:00,2103,0,632
2023/2/6 0:00,2023/2/6 1:00,2586,0,777
2023/2/6 1:00,2023/2/6 2:00,2528,0,759
2023/2/6 2:00,2023/2/6 3:00,2465,0,741
2023/2/6 3:00,2023/2/6 4:00,2481,0,745
2023/2/6 4:00,2023/2/6 5:00,2375,0,714
2023/2/6 5:00,2023/2/6 6:00,1792,0,539
2023/2/6 6:00,2023/2/6 7:00,1277,0,384
2023/2/6 7:00,2023/2/6 8:00,970,23.6,292
2023/2/6 8:00,2023/2/6 9:00,695,64.6,210
2023/2/6 9:00,2023/2/6 10:00,490,93.3,148
2023/2/6 10:00,2023/2/6 11:00,303,107.9,92
2023/2/6 11:00,2023/2/6 12:00,535,95.8,162
2023/2/6 12:00,2023/2/6 13:00,917,72.6,276
2023/2/6 13:00,2023/2/6 14:00,1698,30.8,510
2023/2/6 14:00,2023/2/6 15:00,2429,0,730
2023/2/6 15:00,2023/2/6 16:00,2951,0,886
2023/2/6 16:00,2023/2/6 17:00,3210,0,964
2023/2/6 17:00,2023/2/6 18:00,3365,0,1011
2023/2/6 18:00,2023/2/6 19:00,3516,0,1056
2023/2/6 19:00,2023/2/6 20:00,3638,0,1092
2023/2/6 20:00,2023/2/6 21:00,3766,0,1131
2023/2/6 21:00,2023/2/6 22:00,3760,0,1129
2023/2/6 22:00,2023/2/6 23:00,3738,0,1122
2023/2/6 23:00,2023/2/7 0:00,3666,0,1101
2023/2/7 0:00,2023/2/7 1:00,3685,0,1107
2023/2/7 1:00,2023/2/7 2:00,3692,0,1109
2023/2/7 2:00,2023/2/7 3:00,3647,0,1095
2023/2/7 3:00,2023/2/7 4:00,3602,0,1082
2023/2/7 4:00,2023/2/7 5:00,3575,0,1074
2023/2/7 5:00,2023/2/7 6:00,3605,0,1083
2023/2/7 6:00,2023/2/7 7:00,3599,0,1081
2023/2/7 7:00,2023/2/7 8:00,3534,13.9,1061
2023/2/7 8:00,2023/2/7 9:00,3576,38.6,1074
2023/2/7 9:00,2023/2/7 10:00,3695,52.9,1110
2023/2/7 10:00,2023/2/7 11:00,3786,52.9,1137
2023/2/7 11:00,2023/2/7 12:00,3892,42.7,1169
2023/2/7 12:00,2023/2/7 13:00,3812,38.9,1145
2023/2/7 13:00,2023/2/7 14:00,3639,12.9,1093
2023/2/7 14:00,2023/2/7 15:00,3576,0,1074
2023/2/7 15:00,2023/2/7 16:00,3526,0,1059
2023/2/7 16:00,2023/2/7 17:00,3282,0,986
2023/2/7 17:00,2023/2/7 18:00,2862,0,860
2023/2/7 18:00,2023/2/7 19:00,2434,0,731
2023/2/7 19:00,2023/2/7 20:00,1967,0,591
2023/2/7 20:00,2023/2/7 21:00,1681,0,505
2023/2/7 21:00,2023/2/7 22:00,1467,0,441
2023/2/7 22:00,2023/2/7 23:00,1299,0,391
2023/2/7 23:00,2023/2/8 0:00,1121,0,337
2023/2/8 0:00,2023/2/8 1:00,988,0,297
2023/2/8 1:00,2023/2/8 2:00,922,0,278
2023/2/8 2:00,2023/2/8 3:00,807,0,243
2023/2/8 3:00,2023/2/8 4:00,815,0,246
2023/2/8 4:00,2023/2/8 5:00,914,0,275
2023/2/8 5:00,2023/2/8 6:00,1080,0,325
2023/2/8 6:00,2023/2/8 7:00,1224,0,368
2023/2/8 7:00,2023/2/8 8:00,1532,9,461
2023/2/8 8:00,2023/2/8 9:00,1801,30.4,541
2023/2/8 9:00,2023/2/8 10:00,2061,40.4,619
2023/2/8 10:00,2023/2/8 11:00,2302,44.5,692
2023/2/8 11:00,2023/2/8 12:00,2667,42.1,801
2023/2/8 12:00,2023/2/8 13:00,3273,32.2,983
2023/2/8 13:00,2023/2/8 14:00,3831,13.8,1150
2023/2/8 14:00,2023/2/8 15:00,4103,0,1232
2023/2/8 15:00,2023/2/8 16:00,4371,0,1312
2023/2/8 16:00,2023/2/8 17:00,4530,0,1360
2023/2/8 17:00,2023/2/8 18:00,4638,0,1392
2023/2/8 18:00,2023/2/8 19:00,4712,0,1415
2023/2/8 19:00,2023/2/8 20:00,4734,0,1421
2023/2/8 20:00,2023/2/8 21:00,4729,0,1420
2023/2/8 21:00,2023/2/8 22:00,4675,0,1404
2023/2/8 22:00,2023/2/8 23:00,4692,0,1409
2023/2/8 23:00,2023/2/9 0:00,4635,0,1392
2023/2/9 0:00,2023/2/9 1:00,4616,0,1386
2023/2/9 1:00,2023/2/9 2:00,4528,0,1359
2023/2/9 2:00,2023/2/9 3:00,4473,0,1343
2023/2/9 3:00,2023/2/9 4:00,4389,0,1318
2023/2/9 4:00,2023/2/9 5:00,4320,0,1297
2023/2/9 5:00,2023/2/9 6:00,4430,0,1330
2023/2/9 6:00,2023/2/9 7:00,4470,0,1342
2023/2/9 7:00,2023/2/9 8:00,4430,17.6,1330
