Start time UTC,End time UTC,Solar Panel (MWh/h)
2023/4/5 6:00,2023/4/5 7:00,172.3
2023/4/5 7:00,2023/4/5 8:00,220.8
2023/4/5 8:00,2023/4/5 9:00,272.5
2023/4/5 9:00,2023/4/5 10:00,305.1
2023/4/5 10:00,2023/4/5 11:00,315.3
2023/4/5 11:00,2023/4/5 12:00,302.2
2023/4/5 12:00,2023/4/5 13:00,244.7
2023/4/5 13:00,2023/4/5 14:00,214.7
2023/4/5 14:00,2023/4/5 15:00,157.3
2023/4/5 15:00,2023/4/5 16:00,82.2
2023/4/5 16:00,2023/4/5 17:00,16.5
2023/4/5 17:00,2023/4/5 18:00,0
2023/4/5 18:00,2023/4/5 19:00,0
2023/4/5 19:00,2023/4/5 20:00,0
2023/4/5 20:00,2023/4/5 21:00,0
2023/4/5 21:00,2023/4/5 22:00,0
2023/4/5 22:00,2023/4/5 23:00,0
2023/4/5 23:00,2023/4/6 0:00,0
2023/4/6 0:00,2023/4/6 1:00,0
2023/4/6 1:00,2023/4/6 2:00,0
2023/4/6 2:00,2023/4/6 3:00,0
2023/4/6 3:00,2023/4/6 4:00,0
2023/4/6 4:00,2023/4/6 5:00,37.3
2023/4/6 5:00,2023/4/6 6:00,107.3
2023/4/6 6:00,2023/4/6 7:00,186.3
2023/4/6 7:00,2023/4/6 8:00,244.5
2023/4/6 8:00,2023/4/6 9:00,313.8
2023/4/6 9:00,2023/4/6 10:00,347.5
2023/4/6 10:00,2023/4/6 11:00,369.8
2023/4/6 11:00,2023/4/6 12:00,317.1
2023/4/6 12:00,2023/4/6 13:00,279.7
2023/4/6 13:00,2023/4/6 14:00,240.7
2023/4/6 14:00,2023/4/6 15:00,172.5
2023/4/6 15:00,2023/4/6 16:00,104
2023/4/6 16:00,2023/4/6 17:00,26.6
2023/4/6 17:00,2023/4/6 18:00,0
2023/4/6 18:00,2023/4/6 19:00,0
2023/4/6 19:00,2023/4/6 20:00,0
2023/4/6 20:00,2023/4/6 21:00,0
2023/4/6 21:00,2023/4/6 22:00,0
2023/4/6 22:00,2023/4/6 23:00,0
2023/4/6 23:00,2023/4/7 0:00,0
2023/4/7 0:00,2023/4/7 1:00,0
2023/4/7 1:00,2023/4/7 2:00,0
2023/4/7 2:00,2023/4/7 3:00,0
2023/4/7 3:00,2023/4/7 4:00,0
2023/4/7 4:00,2023/4/7 5:00,47.6
2023/4/7 5:00,2023/4/7 6:00,127.4
2023/4/7 6:00,2023/4/7 7:00,204.1
2023/4/7 7:00,2023/4/7 8:00,277.9
2023/4/7 8:00,2023/4/7 9:00,339.4
2023/4/7 9:00,2023/4/7 10:00,381.1
2023/4/7 10:00,2023/4/7 11:00,389.3
2023/4/7 11:00,2023/4/7 12:00,363.7
2023/4/7 12:00,2023/4/7 13:00,327.5
2023/4/7 13:00,2023/4/7 14:00,262.8
2023/4/7 14:00,2023/4/7 15:00,188
2023/4/7 15:00,2023/4/7 16:00,107.3
2023/4/7 16:00,2023/4/7 17:00,29.4
2023/4/7 17:00,2023/4/7 18:00,0
2023/4/7 18:00,2023/4/7 19:00,0
2023/4/7 19:00,2023/4/7 20:00,0
2023/4/7 20:00,2023/4/7 21:00,0
2023/4/7 21:00,2023/4/7 22:00,0
2023/4/7 22:00,2023/4/7 23:00,0
2023/4/7 23:00,2023/4/8 0:00,0
2023/4/8 0:00,2023/4/8 1:00,0
2023/4/8 1:00,2023/4/8 2:00,0
2023/4/8 2:00,2023/4/8 3:00,0
2023/4/8 3:00,2023/4/8 4:00,0
2023/4/8 4:00,2023/4/8 5:00,54.3
2023/4/8 5:00,2023/4/8 6:00,139.6
2023/4/8 6:00,2023/4/8 7:00,220.6
2023/4/8 7:00,2023/4/8 8:00,302.7
2023/4/8 8:00,2023/4/8 9:00,364.1
2023/4/8 9:00,2023/4/8 10:00,389.4
2023/4/8 10:00,2023/4/8 11:00,386.3
2023/4/8 11:00,2023/4/8 12:00,359.3
2023/4/8 12:00,2023/4/8 13:00,325.7
2023/4/8 13:00,2023/4/8 14:00,241.1
2023/4/8 14:00,2023/4/8 15:00,169.9
2023/4/8 15:00,2023/4/8 16:00,95.9
2023/4/8 16:00,2023/4/8 17:00,29.8
2023/4/8 17:00,2023/4/8 18:00,0
2023/4/8 18:00,2023/4/8 19:00,0
2023/4/8 19:00,2023/4/8 20:00,0
2023/4/8 20:00,2023/4/8 21:00,0
2023/4/8 21:00,2023/4/8 22:00,0
2023/4/8 22:00,2023/4/8 23:00,0
2023/4/8 23:00,2023/4/9 0:00,0
2023/4/9 0:00,2023/4/9 1:00,0
2023/4/9 1:00,2023/4/9 2:00,0
2023/4/9 2:00,2023/4/9 3:00,0
2023/4/9 3:00,2023/4/9 4:00,0.1
2023/4/9 4:00,2023/4/9 5:00,58.7
2023/4/9 5:00,2023/4/9 6:00,145.7
2023/4/9 6:00,2023/4/9 7:00,224.7
2023/4/9 7:00,2023/4/9 8:00,302.4
2023/4/9 8:00,2023/4/9 9:00,369.2
2023/4/9 9:00,2023/4/9 10:00,395.8
2023/4/9 10:00,2023/4/9 11:00,392.1
2023/4/9 11:00,2023/4/9 12:00,338.3
2023/4/9 12:00,2023/4/9 13:00,295.8
2023/4/9 13:00,2023/4/9 14:00,234.4
2023/4/9 14:00,2023/4/9 15:00,165.9
2023/4/9 15:00,2023/4/9 16:00,97.9
2023/4/9 16:00,2023/4/9 17:00,29.9
2023/4/9 17:00,2023/4/9 18:00,0
2023/4/9 18:00,2023/4/9 19:00,0
2023/4/9 19:00,2023/4/9 20:00,0
2023/4/9 20:00,2023/4/9 21:00,0
2023/4/9 21:00,2023/4/9 22:00,0
2023/4/9 22:00,2023/4/9 23:00,0
2023/4/9 23:00,2023/4/10 0:00,0
2023/4/10 0:00,2023/4/10 1:00,0
2023/4/10 1:00,2023/4/10 2:00,0
2023/4/10 2:00,2023/4/10 3:00,0
2023/4/10 3:00,2023/4/10 4:00,1.2
2023/4/10 4:00,2023/4/10 5:00,62.6
2023/4/10 5:00,2023/4/10 6:00,149
2023/4/10 6:00,2023/4/10 7:00,231.6
2023/4/10 7:00,2023/4/10 8:00,307
2023/4/10 8:00,2023/4/10 9:00,386.2
2023/4/10 9:00,2023/4/10 10:00,419.8
2023/4/10 10:00,2023/4/10 11:00,415.3
2023/4/10 11:00,2023/4/10 12:00,381.9
2023/4/10 12:00,2023/4/10 13:00,336.7
2023/4/10 13:00,2023/4/10 14:00,260.9
2023/4/10 14:00,2023/4/10 15:00,184.9
2023/4/10 15:00,2023/4/10 16:00,109.9
2023/4/10 16:00,2023/4/10 17:00,36.3
2023/4/10 17:00,2023/4/10 18:00,0
2023/4/10 18:00,2023/4/10 19:00,0
2023/4/10 19:00,2023/4/10 20:00,0
2023/4/10 20:00,2023/4/10 21:00,0
2023/4/10 21:00,2023/4/10 22:00,0
2023/4/10 22:00,2023/4/10 23:00,0
2023/4/10 23:00,2023/4/11 0:00,0
2023/4/11 0:00,2023/4/11 1:00,0
2023/4/11 1:00,2023/4/11 2:00,0
2023/4/11 2:00,2023/4/11 3:00,0
2023/4/11 3:00,2023/4/11 4:00,1
2023/4/11 4:00,2023/4/11 5:00,46.1
2023/4/11 5:00,2023/4/11 6:00,103.4
2023/4/11 6:00,2023/4/11 7:00,160.2
2023/4/11 7:00,2023/4/11 8:00,225.4
2023/4/11 8:00,2023/4/11 9:00,325.2
2023/4/11 9:00,2023/4/11 10:00,338.2
2023/4/11 10:00,2023/4/11 11:00,348.1
2023/4/11 11:00,2023/4/11 12:00,284
2023/4/11 12:00,2023/4/11 13:00,255.4
2023/4/11 13:00,2023/4/11 14:00,210.4
2023/4/11 14:00,2023/4/11 15:00,152.6
2023/4/11 15:00,2023/4/11 16:00,91.4
2023/4/11 16:00,2023/4/11 17:00,34.6
2023/4/11 17:00,2023/4/11 18:00,0
2023/4/11 18:00,2023/4/11 19:00,0
2023/4/11 19:00,2023/4/11 20:00,0
2023/4/11 20:00,2023/4/11 21:00,0
2023/4/11 21:00,2023/4/11 22:00,0
2023/4/11 22:00,2023/4/11 23:00,0
2023/4/11 23:00,2023/4/12 0:00,0
2023/4/12 0:00,2023/4/12 1:00,0
2023/4/12 1:00,2023/4/12 2:00,0
2023/4/12 2:00,2023/4/12 3:00,0
2023/4/12 3:00,2023/4/12 4:00,1.6
2023/4/12 4:00,2023/4/12 5:00,49.3
2023/4/12 5:00,2023/4/12 6:00,113.7
2023/4/12 6:00,2023/4/12 7:00,177.7
2023/4/12 7:00,2023/4/12 8:00,266.6
2023/4/12 8:00,2023/4/12 9:00,362.5
2023/4/12 9:00,2023/4/12 10:00,394.1
2023/4/12 10:00,2023/4/12 11:00,404.8
2023/4/12 11:00,2023/4/12 12:00,368.9
2023/4/12 12:00,2023/4/12 13:00,326.1
2023/4/12 13:00,2023/4/12 14:00,255.6
2023/4/12 14:00,2023/4/12 15:00,174.7
2023/4/12 15:00,2023/4/12 16:00,106.4
2023/4/12 16:00,2023/4/12 17:00,43.7
2023/4/12 17:00,2023/4/12 18:00,0
2023/4/12 18:00,2023/4/12 19:00,0
2023/4/12 19:00,2023/4/12 20:00,0
2023/4/12 20:00,2023/4/12 21:00,0
2023/4/12 21:00,2023/4/12 22:00,0
2023/4/12 22:00,2023/4/12 23:00,0
2023/4/12 23:00,2023/4/13 0:00,0
2023/4/13 0:00,2023/4/13 1:00,0
2023/4/13 1:00,2023/4/13 2:00,0
2023/4/13 2:00,2023/4/13 3:00,0
2023/4/13 3:00,2023/4/13 4:00,3.6
2023/4/13 4:00,2023/4/13 5:00,55.3
2023/4/13 5:00,2023/4/13 6:00,111.2
2023/4/13 6:00,2023/4/13 7:00,164.5
2023/4/13 7:00,2023/4/13 8:00,210.7
2023/4/13 8:00,2023/4/13 9:00,309.4
2023/4/13 9:00,2023/4/13 10:00,319.4
2023/4/13 10:00,2023/4/13 11:00,322.7
2023/4/13 11:00,2023/4/13 12:00,240.3
2023/4/13 12:00,2023/4/13 13:00,245.7
2023/4/13 13:00,2023/4/13 14:00,199.5
2023/4/13 14:00,2023/4/13 15:00,146.3
2023/4/13 15:00,2023/4/13 16:00,94.8
2023/4/13 16:00,2023/4/13 17:00,39.8
2023/4/13 17:00,2023/4/13 18:00,0
2023/4/13 18:00,2023/4/13 19:00,0
2023/4/13 19:00,2023/4/13 20:00,0
2023/4/13 20:00,2023/4/13 21:00,0
2023/4/13 21:00,2023/4/13 22:00,0
2023/4/13 22:00,2023/4/13 23:00,0
2023/4/13 23:00,2023/4/14 0:00,0
2023/4/14 0:00,2023/4/14 1:00,0
2023/4/14 1:00,2023/4/14 2:00,0
2023/4/14 2:00,2023/4/14 3:00,0
2023/4/14 3:00,2023/4/14 4:00,6.1
2023/4/14 4:00,2023/4/14 5:00,74.4
2023/4/14 5:00,2023/4/14 6:00,161.3
2023/4/14 6:00,2023/4/14 7:00,238
2023/4/14 7:00,2023/4/14 8:00,309.1
2023/4/14 8:00,2023/4/14 9:00,380.9
2023/4/14 9:00,2023/4/14 10:00,436.2
2023/4/14 10:00,2023/4/14 11:00,449.1
2023/4/14 11:00,2023/4/14 12:00,413.4
2023/4/14 12:00,2023/4/14 13:00,374.2
2023/4/14 13:00,2023/4/14 14:00,310.9
2023/4/14 14:00,2023/4/14 15:00,228
2023/4/14 15:00,2023/4/14 16:00,143.9
2023/4/14 16:00,2023/4/14 17:00,60.3
2023/4/14 17:00,2023/4/14 18:00,0.3
2023/4/14 18:00,2023/4/14 19:00,0
2023/4/14 19:00,2023/4/14 20:00,0
2023/4/14 20:00,2023/4/14 21:00,0
2023/4/14 21:00,2023/4/14 22:00,0
2023/4/14 22:00,2023/4/14 23:00,0
2023/4/14 23:00,2023/4/15 0:00,0
2023/4/15 0:00,2023/4/15 1:00,0
2023/4/15 1:00,2023/4/15 2:00,0
2023/4/15 2:00,2023/4/15 3:00,0
2023/4/15 3:00,2023/4/15 4:00,8.3
2023/4/15 4:00,2023/4/15 5:00,80.3
2023/4/15 5:00,2023/4/15 6:00,164.4
2023/4/15 6:00,2023/4/15 7:00,242
2023/4/15 7:00,2023/4/15 8:00,319.6
2023/4/15 8:00,2023/4/15 9:00,393.6
2023/4/15 9:00,2023/4/15 10:00,416.8
2023/4/15 10:00,2023/4/15 11:00,422.8
2023/4/15 11:00,2023/4/15 12:00,411.4
2023/4/15 12:00,2023/4/15 13:00,373.8
2023/4/15 13:00,2023/4/15 14:00,311.5
2023/4/15 14:00,2023/4/15 15:00,228.7
2023/4/15 15:00,2023/4/15 16:00,145.3
2023/4/15 16:00,2023/4/15 17:00,64
2023/4/15 17:00,2023/4/15 18:00,0.3
2023/4/15 18:00,2023/4/15 19:00,0
2023/4/15 19:00,2023/4/15 20:00,0
2023/4/15 20:00,2023/4/15 21:00,0
2023/4/15 21:00,2023/4/15 22:00,0
2023/4/15 22:00,2023/4/15 23:00,0
2023/4/15 23:00,2023/4/16 0:00,0
2023/4/16 0:00,2023/4/16 1:00,0
2023/4/16 1:00,2023/4/16 2:00,0
2023/4/16 2:00,2023/4/16 3:00,0
2023/4/16 3:00,2023/4/16 4:00,9.1
2023/4/16 4:00,2023/4/16 5:00,92.5
2023/4/16 5:00,2023/4/16 6:00,185.6
2023/4/16 6:00,2023/4/16 7:00,270.1
2023/4/16 7:00,2023/4/16 8:00,353.3
2023/4/16 8:00,2023/4/16 9:00,418.2
2023/4/16 9:00,2023/4/16 10:00,458.3
2023/4/16 10:00,2023/4/16 11:00,466.1
2023/4/16 11:00,2023/4/16 12:00,436.5
2023/4/16 12:00,2023/4/16 13:00,389.3
2023/4/16 13:00,2023/4/16 14:00,322
2023/4/16 14:00,2023/4/16 15:00,237.1
2023/4/16 15:00,2023/4/16 16:00,151.7
2023/4/16 16:00,2023/4/16 17:00,67.6
2023/4/16 17:00,2023/4/16 18:00,1.1
2023/4/16 18:00,2023/4/16 19:00,0
2023/4/16 19:00,2023/4/16 20:00,0
2023/4/16 20:00,2023/4/16 21:00,0
2023/4/16 21:00,2023/4/16 22:00,0
2023/4/16 22:00,2023/4/16 23:00,0
2023/4/16 23:00,2023/4/17 0:00,0
2023/4/17 0:00,2023/4/17 1:00,0
2023/4/17 1:00,2023/4/17 2:00,0
2023/4/17 2:00,2023/4/17 3:00,0
2023/4/17 3:00,2023/4/17 4:00,14.1
2023/4/17 4:00,2023/4/17 5:00,92.9
2023/4/17 5:00,2023/4/17 6:00,181.7
2023/4/17 6:00,2023/4/17 7:00,270.5
2023/4/17 7:00,2023/4/17 8:00,351.1
2023/4/17 8:00,2023/4/17 9:00,419.3
2023/4/17 9:00,2023/4/17 10:00,458
2023/4/17 10:00,2023/4/17 11:00,459
2023/4/17 11:00,2023/4/17 12:00,422.8
2023/4/17 12:00,2023/4/17 13:00,373.2
2023/4/17 13:00,2023/4/17 14:00,298.9
2023/4/17 14:00,2023/4/17 15:00,222
2023/4/17 15:00,2023/4/17 16:00,141.9
2023/4/17 16:00,2023/4/17 17:00,64.2
2023/4/17 17:00,2023/4/17 18:00,1.2
2023/4/17 18:00,2023/4/17 19:00,0
2023/4/17 19:00,2023/4/17 20:00,0
2023/4/17 20:00,2023/4/17 21:00,0
2023/4/17 21:00,2023/4/17 22:00,0
2023/4/17 22:00,2023/4/17 23:00,0
2023/4/17 23:00,2023/4/18 0:00,0
2023/4/18 0:00,2023/4/18 1:00,0
2023/4/18 1:00,2023/4/18 2:00,0
2023/4/18 2:00,2023/4/18 3:00,0
2023/4/18 3:00,2023/4/18 4:00,11.2
2023/4/18 4:00,2023/4/18 5:00,75.5
2023/4/18 5:00,2023/4/18 6:00,147.9
2023/4/18 6:00,2023/4/18 7:00,226.4
2023/4/18 7:00,2023/4/18 8:00,308.8
2023/4/18 8:00,2023/4/18 9:00,390
2023/4/18 9:00,2023/4/18 10:00,423.2
2023/4/18 10:00,2023/4/18 11:00,425.3
2023/4/18 11:00,2023/4/18 12:00,423.3
2023/4/18 12:00,2023/4/18 13:00,382.1
2023/4/18 13:00,2023/4/18 14:00,322.3
2023/4/18 14:00,2023/4/18 15:00,241.1
2023/4/18 15:00,2023/4/18 16:00,156.4
2023/4/18 16:00,2023/4/18 17:00,73.6
2023/4/18 17:00,2023/4/18 18:00,3.5
2023/4/18 18:00,2023/4/18 19:00,0
2023/4/18 19:00,2023/4/18 20:00,0
2023/4/18 20:00,2023/4/18 21:00,0
2023/4/18 21:00,2023/4/18 22:00,0
2023/4/18 22:00,2023/4/18 23:00,0
2023/4/18 23:00,2023/4/19 0:00,0
2023/4/19 0:00,2023/4/19 1:00,0
2023/4/19 1:00,2023/4/19 2:00,0
2023/4/19 2:00,2023/4/19 3:00,0
2023/4/19 3:00,2023/4/19 4:00,19.1
2023/4/19 4:00,2023/4/19 5:00,101.8
2023/4/19 5:00,2023/4/19 6:00,189
2023/4/19 6:00,2023/4/19 7:00,273.5
2023/4/19 7:00,2023/4/19 8:00,348.8
2023/4/19 8:00,2023/4/19 9:00,410.8
2023/4/19 9:00,2023/4/19 10:00,439.4
2023/4/19 10:00,2023/4/19 11:00,445.5
2023/4/19 11:00,2023/4/19 12:00,396.9
2023/4/19 12:00,2023/4/19 13:00,349.9
2023/4/19 13:00,2023/4/19 14:00,276
2023/4/19 14:00,2023/4/19 15:00,206.9
2023/4/19 15:00,2023/4/19 16:00,135.9
2023/4/19 16:00,2023/4/19 17:00,67.5
2023/4/19 17:00,2023/4/19 18:00,3.7
2023/4/19 18:00,2023/4/19 19:00,0
2023/4/19 19:00,2023/4/19 20:00,0
2023/4/19 20:00,2023/4/19 21:00,0
2023/4/19 21:00,2023/4/19 22:00,0
2023/4/19 22:00,2023/4/19 23:00,0
2023/4/19 23:00,2023/4/20 0:00,0
2023/4/20 0:00,2023/4/20 1:00,0
2023/4/20 1:00,2023/4/20 2:00,0
2023/4/20 2:00,2023/4/20 3:00,0
2023/4/20 3:00,2023/4/20 4:00,16.7
2023/4/20 4:00,2023/4/20 5:00,86.8
2023/4/20 5:00,2023/4/20 6:00,166.1
2023/4/20 6:00,2023/4/20 7:00,249.3
2023/4/20 7:00,2023/4/20 8:00,319.9
2023/4/20 8:00,2023/4/20 9:00,365.1
2023/4/20 9:00,2023/4/20 10:00,388.2
2023/4/20 10:00,2023/4/20 11:00,397
2023/4/20 11:00,2023/4/20 12:00,376.4
2023/4/20 12:00,2023/4/20 13:00,343.5
2023/4/20 13:00,2023/4/20 14:00,285.3
2023/4/20 14:00,2023/4/20 15:00,221.9
2023/4/20 15:00,2023/4/20 16:00,142.3
2023/4/20 16:00,2023/4/20 17:00,72.2
2023/4/20 17:00,2023/4/20 18:00,4.4
2023/4/20 18:00,2023/4/20 19:00,0
2023/4/20 19:00,2023/4/20 20:00,0
2023/4/20 20:00,2023/4/20 21:00,0
2023/4/20 21:00,2023/4/20 22:00,0
2023/4/20 22:00,2023/4/20 23:00,0
2023/4/20 23:00,2023/4/21 0:00,0
2023/4/21 0:00,2023/4/21 1:00,0
2023/4/21 1:00,2023/4/21 2:00,0
2023/4/21 2:00,2023/4/21 3:00,0
2023/4/21 3:00,2023/4/21 4:00,23.7
2023/4/21 4:00,2023/4/21 5:00,96
2023/4/21 5:00,2023/4/21 6:00,179.6
2023/4/21 6:00,2023/4/21 7:00,265.6
2023/4/21 7:00,2023/4/21 8:00,334.3
2023/4/21 8:00,2023/4/21 9:00,424.8
2023/4/21 9:00,2023/4/21 10:00,458.8
2023/4/21 10:00,2023/4/21 11:00,467.8
2023/4/21 11:00,2023/4/21 12:00,420.1
2023/4/21 12:00,2023/4/21 13:00,369.4
2023/4/21 13:00,2023/4/21 14:00,316.3
2023/4/21 14:00,2023/4/21 15:00,237.6
2023/4/21 15:00,2023/4/21 16:00,158.9
2023/4/21 16:00,2023/4/21 17:00,80.4
2023/4/21 17:00,2023/4/21 18:00,5.1
2023/4/21 18:00,2023/4/21 19:00,0
2023/4/21 19:00,2023/4/21 20:00,0
2023/4/21 20:00,2023/4/21 21:00,0
2023/4/21 21:00,2023/4/21 22:00,0
2023/4/21 22:00,2023/4/21 23:00,0
2023/4/21 23:00,2023/4/22 0:00,0
2023/4/22 0:00,2023/4/22 1:00,0
2023/4/22 1:00,2023/4/22 2:00,0
2023/4/22 2:00,2023/4/22 3:00,0
2023/4/22 3:00,2023/4/22 4:00,28.5
2023/4/22 4:00,2023/4/22 5:00,105.2
2023/4/22 5:00,2023/4/22 6:00,191.9
2023/4/22 6:00,2023/4/22 7:00,281
2023/4/22 7:00,2023/4/22 8:00,350.3
2023/4/22 8:00,2023/4/22 9:00,419.9
2023/4/22 9:00,2023/4/22 10:00,459.3
2023/4/22 10:00,2023/4/22 11:00,469.1
2023/4/22 11:00,2023/4/22 12:00,431.7
2023/4/22 12:00,2023/4/22 13:00,380.5
2023/4/22 13:00,2023/4/22 14:00,320.1
2023/4/22 14:00,2023/4/22 15:00,248.4
2023/4/22 15:00,2023/4/22 16:00,163.9
2023/4/22 16:00,2023/4/22 17:00,86.7
2023/4/22 17:00,2023/4/22 18:00,7.9
2023/4/22 18:00,2023/4/22 19:00,0
2023/4/22 19:00,2023/4/22 20:00,0
2023/4/22 20:00,2023/4/22 21:00,0
2023/4/22 21:00,2023/4/22 22:00,0
2023/4/22 22:00,2023/4/22 23:00,0
2023/4/22 23:00,2023/4/23 0:00,0
2023/4/23 0:00,2023/4/23 1:00,0
2023/4/23 1:00,2023/4/23 2:00,0
2023/4/23 2:00,2023/4/23 3:00,0
2023/4/23 3:00,2023/4/23 4:00,22.7
2023/4/23 4:00,2023/4/23 5:00,88.8
2023/4/23 5:00,2023/4/23 6:00,153.5
2023/4/23 6:00,2023/4/23 7:00,230.6
2023/4/23 7:00,2023/4/23 8:00,281.2
2023/4/23 8:00,2023/4/23 9:00,349.5
2023/4/23 9:00,2023/4/23 10:00,353
2023/4/23 10:00,2023/4/23 11:00,351.3
2023/4/23 11:00,2023/4/23 12:00,291.3
2023/4/23 12:00,2023/4/23 13:00,275.3
2023/4/23 13:00,2023/4/23 14:00,220.8
2023/4/23 14:00,2023/4/23 15:00,161
2023/4/23 15:00,2023/4/23 16:00,103.7
2023/4/23 16:00,2023/4/23 17:00,52
2023/4/23 17:00,2023/4/23 18:00,1
2023/4/23 18:00,2023/4/23 19:00,0
2023/4/23 19:00,2023/4/23 20:00,0
2023/4/23 20:00,2023/4/23 21:00,0
2023/4/23 21:00,2023/4/23 22:00,0
2023/4/23 22:00,2023/4/23 23:00,0
2023/4/23 23:00,2023/4/24 0:00,0
2023/4/24 0:00,2023/4/24 1:00,0
2023/4/24 1:00,2023/4/24 2:00,0
2023/4/24 2:00,2023/4/24 3:00,0
2023/4/24 3:00,2023/4/24 4:00,8.8
2023/4/24 4:00,2023/4/24 5:00,40.7
2023/4/24 5:00,2023/4/24 6:00,78.3
2023/4/24 6:00,2023/4/24 7:00,118.3
2023/4/24 7:00,2023/4/24 8:00,220.1
2023/4/24 8:00,2023/4/24 9:00,302.1
2023/4/24 9:00,2023/4/24 10:00,349.7
2023/4/24 10:00,2023/4/24 11:00,365.9
2023/4/24 11:00,2023/4/24 12:00,346.6
2023/4/24 12:00,2023/4/24 13:00,336.5
2023/4/24 13:00,2023/4/24 14:00,280.8
2023/4/24 14:00,2023/4/24 15:00,199.6
2023/4/24 15:00,2023/4/24 16:00,128.4
2023/4/24 16:00,2023/4/24 17:00,66.8
2023/4/24 17:00,2023/4/24 18:00,6
2023/4/24 18:00,2023/4/24 19:00,0
2023/4/24 19:00,2023/4/24 20:00,0
2023/4/24 20:00,2023/4/24 21:00,0
2023/4/24 21:00,2023/4/24 22:00,0
2023/4/24 22:00,2023/4/24 23:00,0
2023/4/24 23:00,2023/4/25 0:00,0
2023/4/25 0:00,2023/4/25 1:00,0
2023/4/25 1:00,2023/4/25 2:00,0
2023/4/25 2:00,2023/4/25 3:00,0
2023/4/25 3:00,2023/4/25 4:00,19.9
2023/4/25 4:00,2023/4/25 5:00,61.5
2023/4/25 5:00,2023/4/25 6:00,105.8
2023/4/25 6:00,2023/4/25 7:00,156.7
2023/4/25 7:00,2023/4/25 8:00,225.9
2023/4/25 8:00,2023/4/25 9:00,351.1
2023/4/25 9:00,2023/4/25 10:00,352.1
2023/4/25 10:00,2023/4/25 11:00,375.3
2023/4/25 11:00,2023/4/25 12:00,330.5
2023/4/25 12:00,2023/4/25 13:00,305.7
2023/4/25 13:00,2023/4/25 14:00,261.4
2023/4/25 14:00,2023/4/25 15:00,200.2
2023/4/25 15:00,2023/4/25 16:00,132.7
2023/4/25 16:00,2023/4/25 17:00,76.2
2023/4/25 17:00,2023/4/25 18:00,4.8
2023/4/25 18:00,2023/4/25 19:00,0
2023/4/25 19:00,2023/4/25 20:00,0
2023/4/25 20:00,2023/4/25 21:00,0
2023/4/25 21:00,2023/4/25 22:00,0
2023/4/25 22:00,2023/4/25 23:00,0
2023/4/25 23:00,2023/4/26 0:00,0
2023/4/26 0:00,2023/4/26 1:00,0
2023/4/26 1:00,2023/4/26 2:00,0
2023/4/26 2:00,2023/4/26 3:00,0
2023/4/26 3:00,2023/4/26 4:00,27.9
2023/4/26 4:00,2023/4/26 5:00,87.2
2023/4/26 5:00,2023/4/26 6:00,143.8
2023/4/26 6:00,2023/4/26 7:00,209.4
2023/4/26 7:00,2023/4/26 8:00,256.5
2023/4/26 8:00,2023/4/26 9:00,296.7
2023/4/26 9:00,2023/4/26 10:00,328.7
2023/4/26 10:00,2023/4/26 11:00,338
2023/4/26 11:00,2023/4/26 12:00,311.9
2023/4/26 12:00,2023/4/26 13:00,255
2023/4/26 13:00,2023/4/26 14:00,220.2
2023/4/26 14:00,2023/4/26 15:00,160.3
2023/4/26 15:00,2023/4/26 16:00,101.3
2023/4/26 16:00,2023/4/26 17:00,46.8
2023/4/26 17:00,2023/4/26 18:00,3
2023/4/26 18:00,2023/4/26 19:00,0
2023/4/26 19:00,2023/4/26 20:00,0
2023/4/26 20:00,2023/4/26 21:00,0
2023/4/26 21:00,2023/4/26 22:00,0
2023/4/26 22:00,2023/4/26 23:00,0
2023/4/26 23:00,2023/4/27 0:00,0
2023/4/27 0:00,2023/4/27 1:00,0
2023/4/27 1:00,2023/4/27 2:00,0
2023/4/27 2:00,2023/4/27 3:00,0.1
2023/4/27 3:00,2023/4/27 4:00,21.7
2023/4/27 4:00,2023/4/27 5:00,65.5
2023/4/27 5:00,2023/4/27 6:00,109.8
2023/4/27 6:00,2023/4/27 7:00,153.3
2023/4/27 7:00,2023/4/27 8:00,191.1
2023/4/27 8:00,2023/4/27 9:00,290.4
2023/4/27 9:00,2023/4/27 10:00,300.5
2023/4/27 10:00,2023/4/27 11:00,316.6
2023/4/27 11:00,2023/4/27 12:00,221.5
2023/4/27 12:00,2023/4/27 13:00,213.3
2023/4/27 13:00,2023/4/27 14:00,184
2023/4/27 14:00,2023/4/27 15:00,154.2
2023/4/27 15:00,2023/4/27 16:00,108.8
2023/4/27 16:00,2023/4/27 17:00,62.6
2023/4/27 17:00,2023/4/27 18:00,12.9
2023/4/27 18:00,2023/4/27 19:00,0
2023/4/27 19:00,2023/4/27 20:00,0
2023/4/27 20:00,2023/4/27 21:00,0
2023/4/27 21:00,2023/4/27 22:00,0
2023/4/27 22:00,2023/4/27 23:00,0
2023/4/27 23:00,2023/4/28 0:00,0
2023/4/28 0:00,2023/4/28 1:00,0
2023/4/28 1:00,2023/4/28 2:00,0
2023/4/28 2:00,2023/4/28 3:00,0.2
2023/4/28 3:00,2023/4/28 4:00,36.3
2023/4/28 4:00,2023/4/28 5:00,102.6
2023/4/28 5:00,2023/4/28 6:00,175.1
2023/4/28 6:00,2023/4/28 7:00,255.6
2023/4/28 7:00,2023/4/28 8:00,312.7
2023/4/28 8:00,2023/4/28 9:00,376.2
2023/4/28 9:00,2023/4/28 10:00,403.2
